Season,season_id,Team,team_id,Player,player_id,AB,GDP,DP_Rate,stats_url
ALPB- 2012,12585,Long Island Ducks,3609,"Navarrete, R",127672,518,20,0.0386,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=12585
ALPB- 2016,30100,Somerset Patriots,3604,"Farris, E",939543,492,19,0.0386,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=30100
ALPB - 2011,540,Somerset Patriots,3604,"Ayala, E",46188,207,8,0.0386,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=540
ALPB- 2022,34154,Lancaster Barnstormers,3613,"Cordero, A",1750753,542,21,0.0387,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34154
ALPB- 2023,34162,Lancaster Barnstormers,3613,"Cordero, A",1750753,490,19,0.0388,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34162
ALPB- 2015,29210,York Revolution,3614,"Paniagua, S",128770,258,10,0.0388,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=29210
ALPB- 2018,31284,York Revolution,3614,"x Cuevas, J",430516,232,9,0.0388,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=31284
ALPB- 2017,30757,York Revolution,3614,"Cruz, L",1129334,232,9,0.0388,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=30757
ALPB- 2025,34102,Staten Island Ferry Hawks,163526,"Diaz, E",1747313,307,12,0.0391,https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34102
ALPB - 2011,540,York Revolution,3614,"Herrera, J",150244,332,13,0.0392,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=540
ALPB- 2013,21966,Lancaster Barnstormers,3613,"Ward, D",440364,306,12,0.0392,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=21966
ALPB - 2011,540,Road Warriors,12699,"Nieblas, L",140957,255,10,0.0392,https://baseball.pointstreak.com/team_stats.html?teamid=12699&seasonid=540
ALPB- 2017,30757,York Revolution,3614,"Tejeda, I",951080,483,19,0.0393,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=30757
ALPB- 2018,31284,Sugar Land Skeeters,34136,"Barnes, B",1249654,382,15,0.0393,https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=31284
ALPB- 2017,30757,Lancaster Barnstormers,3613,"x Frias, V",1084018,253,10,0.0395,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757
ALPB- 2016,30100,Lancaster Barnstormers,3613,"x Whitaker, J",963901,228,9,0.0395,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30100
ALPB- 2012,12585,Lancaster Barnstormers,3613,"Everidge, T",128903,404,16,0.0396,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585
ALPB- 2021,34146,Long Island Ducks,3609,"Flores, R",1750037,202,8,0.0396,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=34146
ALPB- 2017,30757,York Revolution,3614,"Varona, D",1149977,202,8,0.0396,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=30757
ALPB- 2014,28163,Long Island Ducks,3609,"Brodin, J",884890,503,20,0.0398,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=28163
ALPB- 2017,30757,Long Island Ducks,3609,"Gotay, R",981800,226,9,0.0398,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=30757
ALPB- 2023,34162,Lancaster Barnstormers,3613,"Garcia, W",1751035,350,14,0.04,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34162
ALPB- 2012,12585,Somerset Patriots,3604,"x Mathews, A",289087,250,10,0.04,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585
ALPB- 2015,29210,Long Island Ducks,3609,"Griffin, J",1278868,349,14,0.0401,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=29210
ALPB- 2014,28163,Bridgeport Bluefish,3611,"Martinez, J",541461,447,18,0.0403,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=28163
ALPB - 2011,540,Somerset Patriots,3604,"Hernandez, M",619536,272,11,0.0404,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=540
ALPB- 2014,28163,York Revolution,3614,"Limonta, J",825220,321,13,0.0405,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=28163
ALPB- 2012,12585,Sugar Land Skeeters,34136,"Castro, O",290833,468,19,0.0406,https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=12585
ALPB - 2011,540,Long Island Ducks,3609,"Padgett, M",127673,418,17,0.0407,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=540
ALPB- 2012,12585,Camden Riversharks,3610,"Colina, A",160647,270,11,0.0407,https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=12585
ALPB- 2019,34130,High Point Rockers,163529,"Gómez, H",1750157,464,19,0.0409,https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34130
ALPB- 2013,21966,Bridgeport Bluefish,3611,"Redman, P",128333,464,19,0.0409,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=21966
ALPB - 2010,249,Bridgeport Bluefish,3611,"Lopez, L",45552,416,17,0.0409,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=249
ALPB- 2017,30757,Bridgeport Bluefish,3611,"Gil, J",1005107,269,11,0.0409,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=30757
ALPB- 2012,12585,Somerset Patriots,3604,"Donachie, A",289080,269,11,0.0409,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585
ALPB- 2014,28163,Somerset Patriots,3604,"Dominguez, J",680910,220,9,0.0409,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=28163
ALPB- 2015,29210,Camden Riversharks,3610,"Guzman, J",1148243,488,20,0.041,https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=29210
ALPB- 2012,12585,Bridgeport Bluefish,3611,"x Peterson, B",150503,341,14,0.0411,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=12585
ALPB- 2014,28163,Lancaster Barnstormers,3613,"Zawadzki, L",613846,484,20,0.0413,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=28163
ALPB- 2013,21966,Sugar Land Skeeters,34136,"Pressley, J",290835,314,13,0.0414,https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=21966
ALPB- 2016,30100,Bridgeport Bluefish,3611,"Cuevas, J",430516,482,20,0.0415,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=30100
ALPB- 2022,34154,Charleston Dirty Birds,163527,"Gonzalez, Y",960128,288,12,0.0417,https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34154
ALPB- 2024,33927,Long Island Ducks,3609,"x Schwindel, F",1695408,240,10,0.0417,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=33927
ALPB- 2018,31284,Lancaster Barnstormers,3613,"De La Rosa, A",1084017,240,10,0.0417,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=31284
ALPB- 2019,34130,New Britain Bees,107693,"Rogers, J",1264796,478,20,0.0418,https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=34130
ALPB - 2011,540,York Revolution,3614,"Harrison, V",84295,431,18,0.0418,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=540
ALPB - 2010,249,Long Island Ducks,3609,"Padgett, M",45568,287,12,0.0418,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=249
ALPB- 2012,12585,Somerset Patriots,3604,"Carter, Y",143750,263,11,0.0418,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585
ALPB- 2017,30757,Somerset Patriots,3604,"Guzman, C",250699,454,19,0.0419,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=30757
ALPB- 2016,30100,New Britain Bees,107693,"Rosa, J",953475,547,23,0.042,https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=30100
ALPB- 2024,33927,Long Island Ducks,3609,"Antonini, A",1781256,356,15,0.0421,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=33927
ALPB- 2017,30757,New Britain Bees,107693,"Maddox, C",1390953,519,22,0.0424,https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=30757
ALPB - 2010,249,Southern Maryland Blue Crabs,3608,"Osborn, P",45605,446,19,0.0426,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=249
ALPB - 2011,540,Southern Maryland Blue Crabs,3608,"Barton, B",149239,329,14,0.0426,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=540
ALPB - 2011,540,Long Island Ducks,3609,"Ford, L",127677,258,11,0.0426,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=540
ALPB- 2012,12585,Camden Riversharks,3610,"Eigsti, J",222944,421,18,0.0428,https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=12585
ALPB- 2018,31284,Road Warriors,133094,"Julio-Ruiz, J",1280357,304,13,0.0428,https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284
ALPB- 2015,29210,Long Island Ducks,3609,"Blanke, M",1569799,326,14,0.0429,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=29210
ALPB- 2024,33927,Hagerstown Flying Boxcars,163525,"Abreu, O",1697192,418,18,0.0431,https://baseball.pointstreak.com/team_stats.html?teamid=163525&seasonid=33927
ALPB - 2010,249,Somerset Patriots,3604,"Nettles, J",46184,324,14,0.0432,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249
ALPB - 2010,249,Camden Riversharks,3610,"Malec, C",45794,485,21,0.0433,https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=249
ALPB- 2013,21966,Long Island Ducks,3609,"Nelson, B",630227,483,21,0.0435,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966
ALPB- 2017,30757,New Britain Bees,107693,"Walton, J",946842,414,18,0.0435,https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=30757
ALPB- 2013,21966,Bridgeport Bluefish,3611,"Carter, Y",428345,253,11,0.0435,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=21966
ALPB- 2024,33927,Southern Maryland Blue Crabs,3608,"Brocato, A",1697269,390,17,0.0436,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=33927
ALPB- 2019,34130,York Revolution,3614,"Dotel, W",1745092,480,21,0.0437,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34130
ALPB - 2010,249,York Revolution,3614,"Andrus, E",62715,342,15,0.0439,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249
ALPB- 2015,29210,Lancaster Barnstormers,3613,"Apodaca, J",612852,205,9,0.0439,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=29210
ALPB- 2016,30100,Bridgeport Bluefish,3611,"Galvez, J",827601,318,14,0.044,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=30100
ALPB- 2024,33927,Staten Island Ferry Hawks,163526,"Sandoval, P",1696398,475,21,0.0442,https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=33927
ALPB- 2019,34130,York Revolution,3614,"Nina, A",1131026,249,11,0.0442,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34130
ALPB- 2018,31284,Long Island Ducks,3609,"Ard, T",604683,361,16,0.0443,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=31284
ALPB- 2016,30100,Bridgeport Bluefish,3611,"Dotel, W",1260729,361,16,0.0443,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=30100
ALPB- 2015,29210,York Revolution,3614,"De La Cruz, L",787904,269,12,0.0446,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=29210
ALPB- 2018,31284,Long Island Ducks,3609,"Lyons, D",127728,291,13,0.0447,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=31284
ALPB- 2017,30757,Bridgeport Bluefish,3611,"x Burroughs, S",593795,335,15,0.0448,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=30757
ALPB- 2021,34146,Charleston Dirty Birds,163527,"Gonzalez, Y",960128,223,10,0.0448,https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146
ALPB- 2018,31284,Long Island Ducks,3609,"Ford, L",127677,468,21,0.0449,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=31284
ALPB- 2019,34130,New Britain Bees,107693,"Carp, C",1750199,200,9,0.045,https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=34130
ALPB - 2011,540,Long Island Ducks,3609,"House, J",127669,420,19,0.0452,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=540
ALPB- 2021,34146,High Point Rockers,163529,"Alfonzo, G",1110633,352,16,0.0455,https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146
ALPB - 2010,249,Bridgeport Bluefish,3611,"Rodriguez, L",45549,373,17,0.0456,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=249
ALPB - 2010,249,Long Island Ducks,3609,"Rodriguez, J",50454,329,15,0.0456,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=249
ALPB- 2018,31284,New Britain Bees,107693,"x Tuiasosopo, M",1266104,219,10,0.0457,https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284
ALPB- 2013,21966,Somerset Patriots,3604,"Martinez-Esteve, E",429777,262,12,0.0458,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=21966
ALPB- 2015,29210,Long Island Ducks,3609,"Ruiz, R",631526,238,11,0.0462,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=29210
ALPB- 2012,12585,Southern Maryland Blue Crabs,3608,"Lopez, C",125429,281,13,0.0463,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=12585
ALPB- 2014,28163,Bridgeport Bluefish,3611,"Lopez, L",45552,451,21,0.0466,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=28163
ALPB- 2015,29210,Somerset Patriots,3604,"Vidal, D",776862,471,22,0.0467,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=29210
ALPB- 2012,12585,Bridgeport Bluefish,3611,"Figueroa, L",337445,213,10,0.0469,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=12585
ALPB- 2019,34130,Sugar Land Skeeters,34136,"Cordero, A",984703,357,17,0.0476,https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=34130
ALPB- 2018,31284,Southern Maryland Blue Crabs,3608,"Nina, A",1131026,315,15,0.0476,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=31284
ALPB- 2013,21966,Camden Riversharks,3610,"Padron, R",289518,481,23,0.0478,https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=21966
ALPB- 2014,28163,York Revolution,3614,"x Castro, O",520679,356,17,0.0478,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=28163
ALPB - 2010,249,York Revolution,3614,"Herrera, J",45507,472,23,0.0487,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249
ALPB- 2016,30100,Southern Maryland Blue Crabs,3608,"Molina, G",598342,205,10,0.0488,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=30100
ALPB- 2014,28163,York Revolution,3614,"Nelson, B",630227,225,11,0.0489,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=28163
ALPB - 2010,249,Long Island Ducks,3609,"Cancel, R",45564,388,19,0.049,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=249
ALPB- 2023,34162,Spire City Ghost Hounds,165441,"Read, R",1751113,305,15,0.0492,https://baseball.pointstreak.com/team_stats.html?teamid=165441&seasonid=34162
ALPB - 2011,540,Long Island Ducks,3609,"Thon, F",127674,345,17,0.0493,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=540
ALPB - 2011,540,Somerset Patriots,3604,"Pressley, J",46185,404,20,0.0495,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=540
ALPB - 2010,249,Somerset Patriots,3604,"Belcher, J",39436,342,17,0.0497,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=249
ALPB- 2014,28163,Somerset Patriots,3604,"Wright, T",581479,419,21,0.0501,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=28163
ALPB- 2017,30757,Lancaster Barnstormers,3613,"x Weber, G",1089147,377,19,0.0504,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757
ALPB - 2010,249,Newark Bears,3612,"Gress, R",67342,238,12,0.0504,https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249
ALPB - 2010,249,York Revolution,3614,"Castro, R",49822,416,21,0.0505,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249
ALPB- 2019,34130,Somerset Patriots,3604,"Espinal, E",1750105,435,22,0.0506,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=34130
ALPB- 2021,34146,Long Island Ducks,3609,"Mazzilli, L",1750041,373,19,0.0509,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=34146
ALPB- 2022,34154,Long Island Ducks,3609,"Castillo, R",1750674,216,11,0.0509,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=34154
ALPB- 2018,31284,Road Warriors,133094,"Valentin, G",1246936,372,19,0.0511,https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284
ALPB- 2014,28163,Southern Maryland Blue Crabs,3608,"x Murton, L",648224,290,15,0.0517,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=28163
ALPB- 2012,12585,Long Island Ducks,3609,"Nelson, B",630227,520,27,0.0519,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=12585
ALPB- 2015,29210,Sugar Land Skeeters,34136,"Zazueta, A",776576,385,20,0.0519,https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=29210
ALPB - 2010,249,Newark Bears,3612,"x Ward, D",47686,399,21,0.0526,https://baseball.pointstreak.com/team_stats.html?teamid=3612&seasonid=249
ALPB- 2016,30100,Southern Maryland Blue Crabs,3608,"Sanchez, A",1001920,282,15,0.0532,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=30100
ALPB- 2016,30100,Southern Maryland Blue Crabs,3608,"Snyder, M",953407,336,18,0.0536,https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=30100
ALPB- 2015,29210,Lancaster Barnstormers,3613,"McDade, M",828520,279,15,0.0538,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=29210
ALPB- 2013,21966,Long Island Ducks,3609,"Castro, R",438039,296,16,0.0541,https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966
ALPB- 2012,12585,Somerset Patriots,3604,"x Sanchez, Y",316127,307,17,0.0554,https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585
ALPB - 2010,249,York Revolution,3614,"Rodriguez, L",45505,460,26,0.0565,https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=249
ALPB- 2014,28163,Camden Riversharks,3610,"Van Kirk, B",631427,407,23,0.0565,https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=28163
ALPB- 2012,12585,Bridgeport Bluefish,3611,"Lopez, L",45552,472,27,0.0572,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=12585
ALPB- 2017,30757,Bridgeport Bluefish,3611,"Nina, A",1131026,258,15,0.0581,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=30757
ALPB- 2014,28163,Bridgeport Bluefish,3611,"Rodriguez, L",45549,327,20,0.0612,https://baseball.pointstreak.com/team_stats.html?teamid=3611&seasonid=28163
ALPB- 2017,30757,Lancaster Barnstormers,3613,"Clevenger, S",1161530,205,13,0.0634,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757
ALPB- 2017,30757,Lancaster Barnstormers,3613,"Coronado, N",1391058,207,16,0.0773,https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757
